run,amikacin,bedaquiline,bioproject,biosample,capreomycin,ciprofloxacin,clofazimine,cycloserine,delamanid,ethambutol,ethionamide,gatifloxacin,isoniazid,kanamycin,levofloxacin,linezolid,moxifloxacin,ofloxacin,para-aminosalicylic_acid,pyrazinamide,rifampicin,streptomycin,thioacetazone
ERR1034892,S,,PRJEB10385,SAMEA3558425,S,,,,,S,R,,R,S,,,,S,S,S,R,R,
ERR1034894,R,,PRJEB10385,SAMEA3558427,R,,,,,,R,,,R,,,,S,S,,,,
ERR1034895,R,,PRJEB10385,SAMEA3558428,R,,,,,,R,,,R,,,,R,S,,,,
ERR1034896,S,,PRJEB10385,SAMEA3558429,S,,,,,S,R,,R,S,,,,R,S,S,R,R,
ERR1034899,S,,PRJEB10385,SAMEA3558432,S,,,,,S,S,,R,S,,,,S,S,S,R,R,
ERR1034900,R,,PRJEB10385,SAMEA3558433,R,,,,,,R,,,R,,,,S,S,,,,
ERR1034901,S,,PRJEB10385,SAMEA3558434,S,,,,,,R,,,R,,,,R,S,,,,
ERR1034902,R,,PRJEB10385,SAMEA3558435,R,,,,,,R,,,R,,,,R,S,,,,
ERR1034904,S,,PRJEB10385,SAMEA3558437,S,,,,,,R,,,S,,,,S,S,,,,
ERR1034905,S,,PRJEB10385,SAMEA3558438,S,,,,,S,R,,R,R,,,,R,S,R,R,R,
ERR1034906,S,,PRJEB10385,SAMEA3558439,S,,,,,,R,,,R,,,,R,S,,,,
ERR1034907,R,,PRJEB10385,SAMEA3558440,R,,,,,,S,,,R,,,,S,S,,,,
ERR1034908,S,,PRJEB10385,SAMEA3558441,R,,,,,R,R,,R,R,,,,R,S,R,R,R,
ERR1034909,R,,PRJEB10385,SAMEA3558442,R,,,,,,R,,,R,,,,R,S,,,,
ERR1034910,R,,PRJEB10385,SAMEA3558443,R,,,,,,R,,,R,,,,R,S,,,,
ERR1034915,,,PRJEB10385,SAMEA3558448,,,,,,S,S,,R,S,,,,S,,,S,R,
ERR1034918,,,PRJEB10385,SAMEA3558451,,,,,,S,,,R,,,,,,,,R,,
ERR1034919,,,PRJEB10385,SAMEA3558452,,,,,,S,,,R,,,,,,,,R,,
ERR1034921,,,PRJEB10385,SAMEA3558454,,,,,,S,S,,S,,,,,,,,R,S,
ERR1034922,,,PRJEB10385,SAMEA3558455,,,,,,S,S,,R,,,,,,,,S,S,
ERR1034923,,,PRJEB10385,SAMEA3558456,,,,,,S,,,S,,,,,,,,R,,
ERR1034926,,,PRJEB10385,SAMEA3558459,,,,,,S,,,R,,,,,,,,S,,
ERR1034927,S,,PRJEB10385,SAMEA3558460,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034928,,,PRJEB10385,SAMEA3558461,,,,,,S,,,R,,,,,,,,S,,
ERR1034930,,,PRJEB10385,SAMEA3558463,,,,,,S,,,R,,,,,,,,S,,
ERR1034931,,,PRJEB10385,SAMEA3558464,,,,,,S,,,R,,,,,,,,S,,
ERR1034932,,,PRJEB10385,SAMEA3558465,,,,,,S,R,,R,,,,,,,,S,,
ERR1034934,,,PRJEB10385,SAMEA3558467,,,,,,S,,,R,,,,,,,,R,,
ERR1034935,S,,PRJEB10385,SAMEA3558468,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034936,,,PRJEB10385,SAMEA3558469,,,,,,S,,,R,,,,,,,,S,,
ERR1034938,S,,PRJEB10385,SAMEA3558471,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034939,S,,PRJEB10385,SAMEA3558472,,,,,,R,R,,R,,,,,S,,,R,,
ERR1034940,S,,PRJEB10385,SAMEA3558473,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034941,S,,PRJEB10385,SAMEA3558474,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034942,,,PRJEB10385,SAMEA3558475,,,,,,S,S,,R,S,,,,S,,,R,S,
ERR1034943,S,,PRJEB10385,SAMEA3558476,,,,,,S,S,,R,,,,,R,,,R,,
ERR1034944,,,PRJEB10385,SAMEA3558477,,,,,,S,,,R,,,,,,,,S,,
ERR1034948,,,PRJEB10385,SAMEA3558481,,,,,,S,,,R,,,,,,,,S,,
ERR1034949,S,,PRJEB10385,SAMEA3558482,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034952,,,PRJEB10385,SAMEA3558485,,,,,,S,,,R,,,,,,,,S,,
ERR1034953,S,,PRJEB10385,SAMEA3558486,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034954,,,PRJEB10385,SAMEA3558487,,,,,,S,,,S,,,,,,,,R,,
ERR1034956,S,,PRJEB10385,SAMEA3558489,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034957,S,,PRJEB10385,SAMEA3558490,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034958,S,,PRJEB10385,SAMEA3558491,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034959,,,PRJEB10385,SAMEA3558492,,,,,,S,S,,R,,,,,,,,S,S,
ERR1034962,S,,PRJEB10385,SAMEA3558495,,,,,,S,S,,S,,,,,S,,,R,,
ERR1034963,S,,PRJEB10385,SAMEA3558496,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034967,S,,PRJEB10385,SAMEA3558500,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034969,S,,PRJEB10385,SAMEA3558502,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034970,S,,PRJEB10385,SAMEA3558503,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034972,S,,PRJEB10385,SAMEA3558505,,,,,,S,S,,R,,,,,S,,,R,,
ERR1034977,S,,PRJEB10385,SAMEA3558510,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034978,S,,PRJEB10385,SAMEA3558511,,,,,,S,S,,R,,,,,S,,,S,,
ERR1034982,,,PRJEB10385,SAMEA3558515,,,,,,S,,,R,,,,,,,,R,,
ERR1034984,R,,PRJEB10385,SAMEA3558517,,,,,,,S,,R,,,,,R,,,R,,
ERR1034987,,,PRJEB10385,SAMEA3558520,,,,,,S,,,R,,,,,,,,R,,
ERR1034990,,,PRJEB10385,SAMEA3558523,,,,,,S,,,R,,,,,,,,R,,
ERR1034991,,,PRJEB10385,SAMEA3558524,,,,,,S,,,S,,,,,,,,R,,
ERR1034992,,,PRJEB10385,SAMEA3558525,,,,,,S,S,,R,,,,,,,,S,S,
ERR1034993,,,PRJEB10385,SAMEA3558526,,,,,,S,S,,R,S,,,,S,,S,R,S,
ERR1034994,,,PRJEB10385,SAMEA3558527,,,,,,S,S,,R,,,,,,,,S,S,
ERR1034995,,,PRJEB10385,SAMEA3558528,,,,,,S,,,R,,,,,,,,R,,
ERR1034996,,,PRJEB10385,SAMEA3558529,,,,,,S,S,,R,S,,,,R,,R,R,S,
ERR1034997,,,PRJEB10385,SAMEA3558530,,,,,,S,,,R,,,,,,,,R,,
ERR1034998,,,PRJEB10385,SAMEA3558531,,,,,,S,S,,R,,,,,,,,S,S,
ERR1034999,,,PRJEB10385,SAMEA3558532,,,,,,S,R,,R,R,,,,R,,R,R,S,
ERR1035000,,,PRJEB10385,SAMEA3558533,,,,,,S,,,R,,,,,,,,R,,
ERR1035001,,,PRJEB10385,SAMEA3558534,,,,,,S,,,R,,,,,,,,R,,
ERR1035002,,,PRJEB10385,SAMEA3558535,,,,,,S,,,R,,,,,,,,R,,
ERR1035004,,,PRJEB10385,SAMEA3558537,,,,,,S,S,,R,S,,,,S,,S,R,S,
ERR1035005,R,,PRJEB10385,SAMEA3558538,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035009,,,PRJEB10385,SAMEA3558542,,,,,,S,R,,R,,,,,,,,R,,
ERR1035010,S,,PRJEB10385,SAMEA3558543,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035011,S,,PRJEB10385,SAMEA3558544,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035012,S,,PRJEB10385,SAMEA3558545,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035013,R,,PRJEB10385,SAMEA3558546,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035015,,,PRJEB10385,SAMEA3558548,,,,,,R,,,R,,,,,,,,R,,
ERR1035016,,,PRJEB10385,SAMEA3558549,,,,,,S,,,S,,,,,,,,R,,
ERR1035017,S,,PRJEB10385,SAMEA3558550,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035018,,,PRJEB10385,SAMEA3558551,,,,,,S,S,,R,,,,,,,,S,S,
ERR1035019,,,PRJEB10385,SAMEA3558552,,,,,,S,,,S,,,,,,,,R,,
ERR1035020,,,PRJEB10385,SAMEA3558553,,,,,,S,,,R,,,,,,,,R,,
ERR1035021,,,PRJEB10385,SAMEA3558554,,,,,,S,,,S,,,,,,,,R,,
ERR1035022,,,PRJEB10385,SAMEA3558555,,,,,,S,,,S,,,,,,,,R,,
ERR1035023,R,,PRJEB10385,SAMEA3558556,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035024,R,,PRJEB10385,SAMEA3558557,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035025,R,,PRJEB10385,SAMEA3558558,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035026,S,,PRJEB10385,SAMEA3558559,,,,,,S,S,,S,,,,,S,,,R,,
ERR1035028,S,,PRJEB10385,SAMEA3558561,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035029,,,PRJEB10385,SAMEA3558562,,,,,,S,S,,R,,,,,,,,S,S,
ERR1035030,S,,PRJEB10385,SAMEA3558563,,,,,,,S,,,,,,,R,,,,,
ERR1035031,R,,PRJEB10385,SAMEA3558564,,,,,,S,R,,R,,,,,R,,,R,,
ERR1035032,S,,PRJEB10385,SAMEA3558565,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035034,S,,PRJEB10385,SAMEA3558567,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035035,,,PRJEB10385,SAMEA3558568,,,,,,S,S,,R,,,,,,,,S,S,
ERR1035037,S,,PRJEB10385,SAMEA3558570,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035038,R,,PRJEB10385,SAMEA3558571,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035039,,,PRJEB10385,SAMEA3558572,,,,,,S,,,S,,,,,,,,R,,
ERR1035041,R,,PRJEB10385,SAMEA3558574,,,,,,S,R,,R,,,,,R,,,R,,
ERR1035042,R,,PRJEB10385,SAMEA3558575,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035043,S,,PRJEB10385,SAMEA3558576,,,,,,S,S,,R,,,,,S,,,R,,
ERR1035045,S,,PRJEB10385,SAMEA3558578,,,,,,S,S,,S,,,,,S,,,R,,
ERR1035047,S,,PRJEB10385,SAMEA3558580,,,,,,S,S,,S,,,,,S,,,R,,
ERR1035049,S,,PRJEB10385,SAMEA3558582,,,,,,S,S,,S,,,,,S,,,R,,
ERR1035050,S,,PRJEB10385,SAMEA3558583,,,,,,S,S,,S,,,,,S,,,R,,
ERR1035053,,,PRJEB10385,SAMEA3558586,,,,,,S,S,,S,,,,,,,,R,S,
ERR1035054,,,PRJEB10385,SAMEA3558587,,,,,,S,,,R,,,,,,,,S,,
ERR1035055,,,PRJEB10385,SAMEA3558588,,,,,,S,,,S,,,,,,,,R,,
ERR1035056,,,PRJEB10385,SAMEA3558589,,,,,,,,,S,,,,,,,,S,,
ERR1035057,,,PRJEB10385,SAMEA3558590,,,,,,S,,,R,,,,,,,,R,,
ERR1035058,,,PRJEB10385,SAMEA3558591,,,,,,S,,,R,,,,,,,,R,,
ERR1035062,,,PRJEB10385,SAMEA3558595,,,,,,S,S,,R,,,,,,,,S,S,
ERR1035063,,,PRJEB10385,SAMEA3558596,,,,,,S,,,R,,,,,,,,S,,
ERR1035064,,,PRJEB10385,SAMEA3558597,,,,,,S,,,S,,,,,,,,R,,
ERR1035065,,,PRJEB10385,SAMEA3558598,,,,,,S,S,,R,,,,,R,,,S,,
ERR1035066,S,,PRJEB10385,SAMEA3558599,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035067,R,,PRJEB10385,SAMEA3558600,,,,,,,S,,S,,,,,S,,,R,,
ERR1035068,S,,PRJEB10385,SAMEA3558601,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035069,R,,PRJEB10385,SAMEA3558602,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035071,,,PRJEB10385,SAMEA3558604,,,,,,S,,,S,,,,,,,,R,,
ERR1035072,R,,PRJEB10385,SAMEA3558605,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035073,,,PRJEB10385,SAMEA3558606,,,,,,S,S,,R,,,,,R,,,,,
ERR1035075,S,,PRJEB10385,SAMEA3558608,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035076,R,,PRJEB10385,SAMEA3558609,,,,,,R,S,,R,,,,,R,,,R,,
ERR1035077,R,,PRJEB10385,SAMEA3558610,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035078,R,,PRJEB10385,SAMEA3558611,,,,,,R,S,,R,,,,,R,,,R,,
ERR1035079,R,,PRJEB10385,SAMEA3558612,,,,,,S,R,,R,,,,,R,,,R,,
ERR1035081,S,,PRJEB10385,SAMEA3558614,,,,,,S,R,,R,,,,,R,,,R,,
ERR1035083,S,,PRJEB10385,SAMEA3558616,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035084,R,,PRJEB10385,SAMEA3558617,,,,,,,S,,,,,,,S,,,,,
ERR1035085,S,,PRJEB10385,SAMEA3558618,,,,,,S,S,,R,,,,,R,,,R,,
ERR1035086,,,PRJEB10385,SAMEA3558619,,,,,,S,,,R,,,,,,,,R,R,
ERR1035087,,,PRJEB10385,SAMEA3558620,,,,,,S,,,S,,,,,,,,R,S,
ERR1035088,,,PRJEB10385,SAMEA3558621,,,,,,R,,,R,,,,,,,,R,R,
ERR1035089,,,PRJEB10385,SAMEA3558622,,,,,,S,,,R,,,,,,,,R,R,
ERR1035090,,,PRJEB10385,SAMEA3558623,,,,,,S,,,R,,,,,,,,R,R,
ERR1035095,,,PRJEB10385,SAMEA3558628,,,,,,R,,,R,,,,,,,,R,R,
ERR1035099,,,PRJEB10385,SAMEA3558632,,,,,,R,S,,R,S,,,,R,,R,R,R,
ERR1035100,,,PRJEB10385,SAMEA3558633,,,,,,R,S,,R,S,,,,R,,R,R,R,
ERR1035101,,,PRJEB10385,SAMEA3558634,,,,,,R,S,,R,S,,,,R,,R,R,R,
ERR1035102,,,PRJEB10385,SAMEA3558635,,,,,,R,S,,R,S,,,,R,,S,R,R,
ERR1035104,,,PRJEB10385,SAMEA3558637,,,,,,R,S,,R,S,,,,R,,R,R,R,
ERR1035105,,,PRJEB10385,SAMEA3558638,,,,,,S,R,,R,S,,,,R,,S,R,R,
ERR1035107,,,PRJEB10385,SAMEA3558640,,,,,,,,,S,,,,,R,,,R,,
ERR1035108,,,PRJEB10385,SAMEA3558641,,,,,,,,,S,,,,,,,,S,,
ERR1035109,,,PRJEB10385,SAMEA3558642,,,,,,,,,R,,,,,,,,S,,
ERR1035110,,,PRJEB10385,SAMEA3558643,,,,,,,,,S,,,,,,,,S,,
ERR1035111,,,PRJEB10385,SAMEA3558644,,,,,,,,,S,,,,,,,,S,,
ERR1035115,,,PRJEB10385,SAMEA3558648,,,,,,,,,S,,,,,,,,S,,
ERR1035116,,,PRJEB10385,SAMEA3558649,,,,,,,,,S,,,,,,,,S,,
ERR1035118,,,PRJEB10385,SAMEA3558651,,,,,,,,,S,,,,,,,,S,,
ERR1035119,,,PRJEB10385,SAMEA3558652,,,,,,,,,S,,,,,,,,S,,
ERR1035120,,,PRJEB10385,SAMEA3558653,,,,,,,,,S,,,,,,,,S,,
ERR1035123,,,PRJEB10385,SAMEA3558656,,,,,,,,,S,,,,,,,,S,,
ERR1035124,,,PRJEB10385,SAMEA3558657,,,,,,,,,S,,,,,,,,S,,
ERR1035125,,,PRJEB10385,SAMEA3558658,,,,,,,,,S,,,,,,,,S,,
ERR1035126,,,PRJEB10385,SAMEA3558659,,,,,,S,,,R,,,,,,,S,S,S,
ERR1035127,,,PRJEB10385,SAMEA3558660,,,,,,R,,,R,,,,,,,S,R,R,
ERR1035128,,,PRJEB10385,SAMEA3558661,,,,,,,,,S,,,,,,,,S,,
ERR1035129,,,PRJEB10385,SAMEA3558662,,,,,,,,,S,,,,,,,,S,,
ERR1035130,,,PRJEB10385,SAMEA3558663,,,,,,,,,S,,,,,,,,S,,
ERR1035131,,,PRJEB10385,SAMEA3558664,,,,,,,,,S,,,,,,,,S,,
ERR1035132,,,PRJEB10385,SAMEA3558665,,,,,,,,,R,,,,,,,,S,,
ERR1035133,,,PRJEB10385,SAMEA3558666,,,,,,,,,R,,,,,,,,S,,
ERR1035134,,,PRJEB10385,SAMEA3558667,,,,,,,,,S,,,,,,,,S,,
ERR1035135,,,PRJEB10385,SAMEA3558668,,,,,,,,,S,,,,,,,,S,,
ERR1035136,,,PRJEB10385,SAMEA3558669,,,,,,S,,,S,,,,,,,,S,S,
ERR1035137,,,PRJEB10385,SAMEA3558670,,,,,,S,,,S,,,,,,,,S,S,
ERR1035139,,,PRJEB10385,SAMEA3558672,,,,,,R,,,R,,,,,,,,R,R,
ERR1035140,,,PRJEB10385,SAMEA3558673,,,,,,S,,,S,,,,,,,,S,S,
ERR1035144,,,PRJEB10385,SAMEA3558677,,,,,,S,,,S,,,,,,,,S,S,
ERR1035145,,,PRJEB10385,SAMEA3558678,,,,,,S,,,S,,,,,,,,S,S,
ERR1035147,,,PRJEB10385,SAMEA3558680,,,,,,S,,,S,,,,,,,,S,S,
ERR1035148,,,PRJEB10385,SAMEA3558681,,,,,,S,,,S,,,,,,,,S,S,
ERR1035152,,,PRJEB10385,SAMEA3558685,,,,,,S,,,R,,,,,,,,S,R,
ERR1035158,,,PRJEB10385,SAMEA3558691,,,,,,S,,,S,,,,,,,,S,S,
ERR1035159,,,PRJEB10385,SAMEA3558692,,,,,,S,,,S,,,,,,,,S,S,
ERR1035161,,,PRJEB10385,SAMEA3558694,,,,,,S,,,R,,,,,,,,R,S,
ERR1035165,,,PRJEB10385,SAMEA3558698,,,,,,S,,,R,,,,,,,,S,S,
ERR1035167,,,PRJEB10385,SAMEA3558700,,,,,,S,,,S,,,,,,,,S,S,
ERR1035169,,,PRJEB10385,SAMEA3558702,,,,,,R,,,R,,,,,,,,R,R,
ERR1035170,,,PRJEB10385,SAMEA3558703,,,,,,S,,,S,,,,,,,,S,S,
ERR1035171,,,PRJEB10385,SAMEA3558704,,,,,,S,,,S,,,,,,,,S,S,
ERR1035172,,,PRJEB10385,SAMEA3558705,,,,,,S,,,S,,,,,,,,S,S,
ERR1035175,S,,PRJEB10385,SAMEA3558708,S,,,,,R,S,,R,,,,S,S,S,R,R,R,
ERR1035219,,,PRJEB10385,SAMEA3558752,,,,,,R,,,R,,,,,,,S,R,S,
ERR1035225,R,,PRJEB10385,SAMEA3558758,R,,,,,R,R,,R,R,,,,R,S,R,R,R,
ERR1035226,,,PRJEB10385,SAMEA3558759,,,,,,R,,,R,,,,,,,R,R,R,
ERR1035227,S,,PRJEB10385,SAMEA3558760,S,,,,,R,R,,R,S,,,,S,S,R,R,R,
ERR1035235,R,,PRJEB10385,SAMEA3558768,R,,,,,S,R,,R,,,,R,R,R,S,R,R,
ERR1035236,S,,PRJEB10385,SAMEA3558769,S,,,,,S,R,,R,S,,,S,S,S,R,R,R,
ERR1035237,R,,PRJEB10385,SAMEA3558770,R,,,,,R,R,,R,,,,R,R,,R,R,R,
ERR1035238,,,PRJEB10385,SAMEA3558771,,,,,,R,,,R,,,,,,,R,R,R,
ERR1035240,R,,PRJEB10385,SAMEA3558773,R,,,,,R,R,,R,,,,R,R,R,R,R,R,
ERR1035243,S,,PRJEB10385,SAMEA3558776,S,,,,,S,R,,R,S,,,S,S,S,R,R,S,
ERR1035244,S,,PRJEB10385,SAMEA3558777,R,,,,,R,R,,R,S,,,S,S,S,R,R,S,
ERR1035246,S,,PRJEB10385,SAMEA3558779,R,,,,,S,R,,R,S,,,S,S,S,S,R,R,
ERR1035248,,,PRJEB10385,SAMEA3558781,,,,,,S,,,S,,,,,,,S,S,S,
ERR1035249,,,PRJEB10385,SAMEA3558782,,,,,,S,,,S,,,,,,,S,S,S,
ERR1035250,,,PRJEB10385,SAMEA3558783,,,,,,S,,,S,,,,,,,S,S,S,
ERR1035251,,,PRJEB10385,SAMEA3558784,,,,,,S,,,R,,,,,,,,R,R,
ERR1035252,,,PRJEB10385,SAMEA3558785,,,,,,S,,,R,,,,,,,,R,R,
ERR1035255,,,PRJEB10385,SAMEA3558788,,,,,,S,,,S,,,,,,,S,S,R,
ERR1035256,,,PRJEB10385,SAMEA3558789,,,,,,S,,,S,,,,,,,S,S,S,
ERR1035257,,,PRJEB10385,SAMEA3558790,,,,,,S,,,S,,,,,,,S,R,S,
ERR1035258,S,,PRJEB10385,SAMEA3558791,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035259,S,,PRJEB10385,SAMEA3558792,S,,,,,R,,,R,S,,,,R,,,R,S,
ERR1035260,R,,PRJEB10385,SAMEA3558793,R,,,,,R,,,R,R,,,,R,,,R,R,
ERR1035261,S,,PRJEB10385,SAMEA3558794,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035263,S,,PRJEB10385,SAMEA3558796,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035264,S,,PRJEB10385,SAMEA3558797,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035265,S,,PRJEB10385,SAMEA3558798,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035266,R,,PRJEB10385,SAMEA3558799,R,,,,,R,,,R,R,,,,R,,,R,R,
ERR1035267,S,,PRJEB10385,SAMEA3558800,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035268,S,,PRJEB10385,SAMEA3558801,S,,,,,R,,,R,S,,,,S,,,R,S,
ERR1035269,S,,PRJEB10385,SAMEA3558802,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035270,S,,PRJEB10385,SAMEA3558803,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035271,,,PRJEB10385,SAMEA3558804,,,,,,R,,,R,,,,,,,,R,S,
ERR1035273,S,,PRJEB10385,SAMEA3558806,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035276,S,,PRJEB10385,SAMEA3558809,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035281,S,,PRJEB10385,SAMEA3558814,S,,,,,R,,,R,S,,,,S,,,R,S,
ERR1035282,S,,PRJEB10385,SAMEA3558815,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035283,S,,PRJEB10385,SAMEA3558816,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035284,S,,PRJEB10385,SAMEA3558817,S,,,,,S,,,R,S,,,,R,,,R,S,
ERR1035285,S,,PRJEB10385,SAMEA3558818,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035287,S,,PRJEB10385,SAMEA3558820,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035288,R,,PRJEB10385,SAMEA3558821,R,,,,,R,,,R,R,,,,R,,,R,R,
ERR1035289,S,,PRJEB10385,SAMEA3558822,S,,,,,R,,,R,S,,,,S,,,R,S,
ERR1035290,S,,PRJEB10385,SAMEA3558823,S,,,,,R,,,R,S,,,,R,,,R,S,
ERR1035292,S,,PRJEB10385,SAMEA3558825,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035293,S,,PRJEB10385,SAMEA3558826,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035294,S,,PRJEB10385,SAMEA3558827,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035298,S,,PRJEB10385,SAMEA3558831,R,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035299,R,,PRJEB10385,SAMEA3558832,R,,,,,R,,,R,R,,,,R,,,R,R,
ERR1035300,S,,PRJEB10385,SAMEA3558833,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035301,S,,PRJEB10385,SAMEA3558834,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035302,S,,PRJEB10385,SAMEA3558835,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035306,S,,PRJEB10385,SAMEA3558839,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035307,S,,PRJEB10385,SAMEA3558840,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035309,S,,PRJEB10385,SAMEA3558842,S,,,,,S,,,R,S,,,,R,,,R,R,
ERR1035310,S,,PRJEB10385,SAMEA3558843,S,,,,,R,,,R,S,,,,S,,,R,S,
ERR1035312,S,,PRJEB10385,SAMEA3558845,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035313,S,,PRJEB10385,SAMEA3558846,R,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035314,R,,PRJEB10385,SAMEA3558847,R,,,,,S,,,R,R,,,,R,,,R,S,
ERR1035315,S,,PRJEB10385,SAMEA3558848,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035318,S,,PRJEB10385,SAMEA3558851,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035319,S,,PRJEB10385,SAMEA3558852,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035320,S,,PRJEB10385,SAMEA3558853,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035321,S,,PRJEB10385,SAMEA3558854,R,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035322,S,,PRJEB10385,SAMEA3558855,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035323,S,,PRJEB10385,SAMEA3558856,R,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035324,S,,PRJEB10385,SAMEA3558857,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035326,S,,PRJEB10385,SAMEA3558859,S,,,,,R,,,R,S,,,,R,,,R,S,
ERR1035327,R,,PRJEB10385,SAMEA3558860,R,,,,,S,,,R,R,,,,R,,,R,S,
ERR1035328,S,,PRJEB10385,SAMEA3558861,S,,,,,S,,,R,S,,,,R,,,R,R,
ERR1035329,S,,PRJEB10385,SAMEA3558862,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035330,S,,PRJEB10385,SAMEA3558863,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035331,S,,PRJEB10385,SAMEA3558864,S,,,,,R,,,R,S,,,,R,,,R,S,
ERR1035332,S,,PRJEB10385,SAMEA3558865,S,,,,,R,,,R,S,,,,R,,,R,S,
ERR1035333,S,,PRJEB10385,SAMEA3558866,S,,,,,R,,,R,S,,,,R,,,R,R,
ERR1035334,S,,PRJEB10385,SAMEA3558867,R,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035335,S,,PRJEB10385,SAMEA3558868,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035336,S,,PRJEB10385,SAMEA3558869,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035337,S,,PRJEB10385,SAMEA3558870,S,,,,,R,,,R,S,,,,S,,,R,R,
ERR1035338,S,,PRJEB10385,SAMEA3558871,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035339,S,,PRJEB10385,SAMEA3558872,S,,,,,S,,,R,S,,,,S,,,R,S,
ERR1035340,S,,PRJEB10385,SAMEA3558873,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035341,S,,PRJEB10385,SAMEA3558874,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035342,S,,PRJEB10385,SAMEA3558875,S,,,,,S,,,R,S,,,,S,,,R,R,
ERR1035343,S,,PRJEB10385,SAMEA3558876,S,,,,,R,,,R,S,,,,S,,,R,S,
ERR1035344,S,,PRJEB10385,SAMEA3558877,S,,,,,R,,,R,S,,,,S,,,R,R,
